Path,Owners,Online?,PS (2p0E34),Datasets (SmartPS),Streams,L1T Seed
HLT_CscCluster_Tight_v11,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMuShower_Nominal OR L1_SingleMuShower_Tight
HLT_CscCluster50_Photon20Unseeded_v5,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMuShower_Nominal OR L1_SingleMuShower_Tight
HLT_CscCluster50_Photon30Unseeded_v5,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMuShower_Nominal OR L1_SingleMuShower_Tight
HLT_CscCluster100_Ele5_v6,EXO,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_SingleMuShower_Nominal OR L1_SingleMuShower_Tight
HLT_CscCluster100_Mu5_v8,EXO,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_SingleMuShower_Nominal OR L1_SingleMuShower_Tight
HLT_CscCluster100_PNetTauhPFJet10_Loose_v8,EXO,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_SingleMuShower_Nominal OR L1_SingleMuShower_Tight
HLT_CscCluster150_DisplacedSingleJet30_Inclusive1PtrkShortSig5_v2,EXO,Yes,1,ParkingLLP0& ParkingLLP1,ParkingLLP& ParkingLLP,L1_SingleMuShower_Nominal OR L1_SingleMuShower_Tight
HLT_CscCluster150_DisplacedSingleJet35_Inclusive1PtrkShortSig5_v2,EXO,Yes,1,ParkingLLP0& ParkingLLP1,ParkingLLP& ParkingLLP,L1_SingleMuShower_Nominal OR L1_SingleMuShower_Tight
HLT_CscCluster150_DisplacedSingleJet40_Inclusive1PtrkShortSig5_v2,EXO,Yes,1,ParkingLLP0& ParkingLLP1,ParkingLLP& ParkingLLP,L1_SingleMuShower_Nominal OR L1_SingleMuShower_Tight
HLT_DoubleCscCluster75_v8,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMuShower_Nominal OR L1_TwoMuShower_Loose
HLT_IsoTrk200_L1SingleMuShower_v6,EXO& MUO,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_SingleMuShower_Nominal OR L1_SingleMuShower_Tight
HLT_IsoTrk400_L1SingleMuShower_v6,EXO& MUO,Yes,1,Muon0& Muon1,PhysicsMuon0& PhysicsMuon1,L1_SingleMuShower_Nominal OR L1_SingleMuShower_Tight
HLT_DoubleCscCluster100_v8,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMuShower_Nominal OR L1_TwoMuShower_Loose
HLT_L1CSCShower_DTCluster50_v11,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMuShower_Nominal OR L1_SingleMuShower_Tight
HLT_L1CSCShower_DTCluster75_v11,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMuShower_Nominal OR L1_SingleMuShower_Tight
HLT_PFMET105_IsoTrk50_v15,EXO,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF70_HTT60er OR L1_ETMHF80_HTT60er OR L1_ETMHF90_HTT60er OR L1_ETMHF100_HTT60er OR L1_ETMHF110_HTT60er OR L1_ETMHF120_HTT60er OR L1_ETMHF130_HTT60er OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1
HLT_L1SingleLLPJet_v8,EXO,Yes,1000,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT170_L1SingleLLPJet_DisplacedDijet40_DisplacedTrack_v13,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT200_L1SingleLLPJet_DisplacedDijet40_DisplacedTrack_v13,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT200_L1SingleLLPJet_DisplacedDijet60_DisplacedTrack_v13,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT270_L1SingleLLPJet_DisplacedDijet40_DisplacedTrack_v13,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT200_L1SingleLLPJet_DisplacedDijet40_Inclusive1PtrkShortSig5_v13,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT240_L1SingleLLPJet_DisplacedDijet40_Inclusive1PtrkShortSig5_v10,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT280_L1SingleLLPJet_DisplacedDijet40_Inclusive1PtrkShortSig5_v10,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT320_L1SingleLLPJet_DisplacedDijet60_Inclusive_v13,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT420_L1SingleLLPJet_DisplacedDijet60_Inclusive_v13,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT200_L1SingleLLPJet_DelayedJet40_SingleDelay1nsTrackless_v13,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT200_L1SingleLLPJet_DelayedJet40_SingleDelay2nsInclusive_v13,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT200_L1SingleLLPJet_DelayedJet40_DoubleDelay0p5nsTrackless_v13,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT200_L1SingleLLPJet_DelayedJet40_DoubleDelay1nsInclusive_v13,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT200_L1SingleLLPJet_PFJet60_NeutralHadronFrac0p7_v8,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_HT200_L1SingleLLPJet_PFJet60_NeutralHadronFrac0p8_v8,EXO,Yes,1,OnlineMonitor& ParkingLLP0& ParkingLLP1,DQM& ParkingLLP& ParkingLLP,L1_HTT120_SingleLLPJet40 OR L1_HTT160_SingleLLPJet50 OR L1_HTT200_SingleLLPJet60 OR L1_HTT240_SingleLLPJet70 OR L1_DoubleLLPJet40
HLT_DiPhoton10Time1ns_v11,EXO,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_Mu6_DoubleEG12er2p5 OR L1_SingleEG10er2p5 OR L1_SingleEG15er2p5 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_DoubleEG_15_10_er2p5 OR L1_DoubleEG_20_10_er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_27_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5 OR L1_DoubleEG_LooseIso25_12_er2p5 OR L1_DoubleEG8er2p5_HTT300er OR L1_DoubleEG8er2p5_HTT320er
HLT_DiPhoton10Time1p2ns_v11,EXO,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_Mu6_DoubleEG12er2p5 OR L1_SingleEG10er2p5 OR L1_SingleEG15er2p5 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_DoubleEG_15_10_er2p5 OR L1_DoubleEG_20_10_er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_27_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5 OR L1_DoubleEG_LooseIso25_12_er2p5 OR L1_DoubleEG8er2p5_HTT300er OR L1_DoubleEG8er2p5_HTT320er
HLT_DiPhoton10Time1p4ns_v11,EXO,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_Mu6_DoubleEG12er2p5 OR L1_SingleEG10er2p5 OR L1_SingleEG15er2p5 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_DoubleEG_15_10_er2p5 OR L1_DoubleEG_20_10_er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_27_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5 OR L1_DoubleEG_LooseIso25_12_er2p5 OR L1_DoubleEG8er2p5_HTT300er OR L1_DoubleEG8er2p5_HTT320er
HLT_DiPhoton10Time1p6ns_v11,EXO,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_Mu6_DoubleEG12er2p5 OR L1_SingleEG10er2p5 OR L1_SingleEG15er2p5 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_DoubleEG_15_10_er2p5 OR L1_DoubleEG_20_10_er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_27_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5 OR L1_DoubleEG_LooseIso25_12_er2p5 OR L1_DoubleEG8er2p5_HTT300er OR L1_DoubleEG8er2p5_HTT320er
HLT_DiPhoton10Time1p8ns_v11,EXO,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_Mu6_DoubleEG12er2p5 OR L1_SingleEG10er2p5 OR L1_SingleEG15er2p5 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_DoubleEG_15_10_er2p5 OR L1_DoubleEG_20_10_er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_27_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5 OR L1_DoubleEG_LooseIso25_12_er2p5 OR L1_DoubleEG8er2p5_HTT300er OR L1_DoubleEG8er2p5_HTT320er
HLT_DiPhoton10Time2ns_v11,EXO,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_Mu6_DoubleEG12er2p5 OR L1_SingleEG10er2p5 OR L1_SingleEG15er2p5 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_DoubleEG_15_10_er2p5 OR L1_DoubleEG_20_10_er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_27_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5 OR L1_DoubleEG_LooseIso25_12_er2p5 OR L1_DoubleEG8er2p5_HTT300er OR L1_DoubleEG8er2p5_HTT320er
HLT_DiPhoton10_CaloIdL_v11,EXO,Yes,20000,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_Mu6_DoubleEG12er2p5 OR L1_SingleEG10er2p5 OR L1_SingleEG15er2p5 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_DoubleEG_15_10_er2p5 OR L1_DoubleEG_20_10_er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5 OR L1_DoubleEG_27_14_er2p5 OR L1_DoubleEG_LooseIso22_12_er2p5 OR L1_DoubleEG_LooseIso25_12_er2p5 OR L1_DoubleEG8er2p5_HTT300er OR L1_DoubleEG8er2p5_HTT320er
HLT_DiphotonMVA14p25_Low_Mass60_v1,HIG,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5
HLT_DiphotonMVA14p25_Medium_Mass60_v1,HIG,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5
HLT_DiphotonMVA14p25_High_Mass60_v1,HIG,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5
HLT_DiphotonMVA14p25_TightLow_Mass60_v1,HIG,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5
HLT_DiphotonMVA14p25_TightMedium_Mass60_v1,HIG,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5
HLT_DiphotonMVA14p25_TightHigh_Mass60_v1,HIG,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5
HLT_Diphoton15_10_EBEB_TightID_ECALTrackIsoDr0p2_v1,EGM& EXO,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_DoubleEG15_11_er1p2_dR_Max0p6 OR L1_DoubleEG16_11_er1p2_dR_Max0p6 OR L1_DoubleEG17_11_er1p2_dR_Max0p6 OR L1_DoubleEG15_er1p5_dEta_Max1p5 OR L1_DoubleEG16_er1p5_dEta_Max1p5 OR L1_DoubleEG17_er1p5_dEta_Max1p5 OR L1_DoubleEG_15_10_er2p5 OR L1_DoubleEG_LooseIso20_LooseIso12_er1p5 OR L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5 OR L1_DoubleEG_22_10_er2p5 OR L1_DoubleEG_25_12_er2p5 OR L1_DoubleEG_25_14_er2p5
