Path,Owners,Online?,PS (2p0E34),Datasets (SmartPS),Streams,L1T Seed
HLT_Dimuon0_Upsilon_Muon_NoL1Mass_v17,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_TripleMu_5_3p5_2p5
HLT_TripleMu_5_3_3_Mass3p8_DZ_v19,SUS& TOP,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_TripleMu0 OR L1_TripleMu_5_5_3 OR L1_TripleMu_5_3_3 OR L1_TripleMu3_SQ
HLT_TripleMu_10_5_5_DZ_v21,HIG& SMP& SUS& TOP,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_TripleMu0 OR L1_TripleMu_5_5_3 OR L1_TripleMu_5_3_3 OR L1_TripleMu3_SQ
HLT_TripleMu_12_10_5_v21,HIG& SMP& SUS& TOP,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_TripleMu0 OR L1_TripleMu_5_5_3 OR L1_TripleMu_5_3_3 OR L1_TripleMu3_SQ
HLT_Tau3Mu_Mu7_Mu1_TkMu1_Tau15_v15,BPH,Yes,10,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu_15_7 OR L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_SingleMu22 OR L1_SingleMu25 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_TripleMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9 OR L1_TripleMu_5SQ_3SQ_0_DoubleMu_5_3_SQ_OS_Mass_Max9
HLT_Tau3Mu_Mu7_Mu1_TkMu1_Tau15_Charge1_v15,BPH,Yes,10,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu_15_7 OR L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_SingleMu22 OR L1_SingleMu25 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_TripleMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9 OR L1_TripleMu_5SQ_3SQ_0_DoubleMu_5_3_SQ_OS_Mass_Max9
HLT_Tau3Mu_Mu7_Mu1_TkMu1_IsoTau15_v15,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu_15_7 OR L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_SingleMu22 OR L1_SingleMu25 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_TripleMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9 OR L1_TripleMu_5SQ_3SQ_0_DoubleMu_5_3_SQ_OS_Mass_Max9
HLT_Tau3Mu_Mu7_Mu1_TkMu1_IsoTau15_Charge1_v15,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu_15_7 OR L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_SingleMu22 OR L1_SingleMu25 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_TripleMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9 OR L1_TripleMu_5SQ_3SQ_0_DoubleMu_5_3_SQ_OS_Mass_Max9
HLT_DoubleMu3_DZ_PFMET50_PFMHT60_v21,EXO& SUS,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu3_SQ_ETMHF30_HTT60er OR L1_DoubleMu3_SQ_ETMHF40_HTT60er OR L1_DoubleMu3_SQ_ETMHF50_HTT60er OR L1_DoubleMu3_SQ_ETMHF30_Jet60er2p5_OR_DoubleJet40er2p5 OR L1_DoubleMu3_SQ_ETMHF40_Jet60er2p5_OR_DoubleJet40er2p5 OR L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5_OR_DoubleJet40er2p5 OR L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5 OR L1_DoubleMu3_SQ_ETMHF60_Jet60er2p5
HLT_DoubleMu3_DZ_PFMET70_PFMHT70_v21,EXO& SUS,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu3_SQ_ETMHF30_HTT60er OR L1_DoubleMu3_SQ_ETMHF40_HTT60er OR L1_DoubleMu3_SQ_ETMHF50_HTT60er OR L1_DoubleMu3_SQ_ETMHF30_Jet60er2p5_OR_DoubleJet40er2p5 OR L1_DoubleMu3_SQ_ETMHF40_Jet60er2p5_OR_DoubleJet40er2p5 OR L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5_OR_DoubleJet40er2p5 OR L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5 OR L1_DoubleMu3_SQ_ETMHF60_Jet60er2p5
HLT_DoubleMu3_DZ_PFMET90_PFMHT90_v21,EXO& SUS,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu3_SQ_ETMHF30_HTT60er OR L1_DoubleMu3_SQ_ETMHF40_HTT60er OR L1_DoubleMu3_SQ_ETMHF50_HTT60er OR L1_DoubleMu3_SQ_ETMHF30_Jet60er2p5_OR_DoubleJet40er2p5 OR L1_DoubleMu3_SQ_ETMHF40_Jet60er2p5_OR_DoubleJet40er2p5 OR L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5_OR_DoubleJet40er2p5 OR L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5 OR L1_DoubleMu3_SQ_ETMHF60_Jet60er2p5
HLT_DoubleMu3_Trk_Tau3mu_NoL1Mass_v17,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_TripleMu_3SQ_2p5SQ_0 OR L1_TripleMu_3SQ_2p5SQ_0_Mass_Max12 OR L1_TripleMu_5SQ_3SQ_0OQ
HLT_DoubleMu4_3_LowMass_SS_v5,BPH,Yes,1,ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p5_SQ_dR_Max1p4 OR L1_DoubleMu0er2p0_SQ_dEta_Max1p6 OR L1_DoubleMu0er2p0_SQ_dEta_Max1p5
HLT_DoubleMu4_Jpsi_Displaced_v18,BPH,Yes,60,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu4_Jpsi_NoVertexing_v18,BPH,Yes,240,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu4_JpsiTrkTrk_Displaced_v18,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu4_JpsiTrk_Bc_v11,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu4_SQ_OS_dR_Max1p2
HLT_DoubleMu43NoFiltersNoVtx_v13,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_DoubleMu48NoFiltersNoVtx_v13,EXO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_DoubleMu_12_5 OR L1_DoubleMu_15_7
HLT_Mu43NoFiltersNoVtx_Photon43_CaloIdL_v14,EXO,Yes,1,MuonEG& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu48NoFiltersNoVtx_Photon48_CaloIdL_v14,EXO,Yes,1,MuonEG& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu38NoFiltersNoVtxDisplaced_Photon38_CaloIdL_v10,EXO,Yes,1,MuonEG& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Mu43NoFiltersNoVtxDisplaced_Photon43_CaloIdL_v10,EXO,Yes,1,MuonEG& OnlineMonitor,DQM& PhysicsDispJetBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu20_EG10er2p5 OR L1_SingleMu22
HLT_Ele30_eta2p1_WPTight_Gsf_CentralPFJet35_EleCleaned_v24,B2G& TOP,Yes,0,EGamma0& EGamma1& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_LooseIsoEG26er2p1_Jet34er2p5_dR_Min0p3 OR L1_LooseIsoEG28er2p1_Jet34er2p5_dR_Min0p3 OR L1_LooseIsoEG30er2p1_Jet34er2p5_dR_Min0p3 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5
HLT_Ele28_eta2p1_WPTight_Gsf_HT150_v24,B2G& HIG& TOP,Yes,0,EGamma0& EGamma1& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_LooseIsoEG24er2p1_HTT100er OR L1_LooseIsoEG26er2p1_HTT100er OR L1_LooseIsoEG28er2p1_HTT100er OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5
HLT_Ele28_HighEta_SC20_Mass55_v22,AlCa& ECAL,Yes,1,EGamma0& EGamma1& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma1,L1_SingleLooseIsoEG26er2p5 OR L1_SingleLooseIsoEG26er1p5 OR L1_SingleLooseIsoEG28er2p5 OR L1_SingleLooseIsoEG28er2p1 OR L1_SingleLooseIsoEG28er1p5 OR L1_SingleLooseIsoEG30er2p5 OR L1_SingleLooseIsoEG30er1p5 OR L1_SingleEG26er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60 OR L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleIsoEG24er2p1 OR L1_SingleIsoEG26er2p1 OR L1_SingleIsoEG28er2p1 OR L1_SingleIsoEG30er2p1 OR L1_SingleIsoEG32er2p1 OR L1_SingleIsoEG26er2p5 OR L1_SingleIsoEG28er2p5 OR L1_SingleIsoEG30er2p5 OR L1_SingleIsoEG32er2p5 OR L1_SingleIsoEG34er2p5
HLT_Ele15_IsoVVVL_PFHT450_PFMET50_v27,TOP,Yes,1,EGamma0& EGamma1& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma1,L1_HTT360er OR L1_ETT2000 OR L1_HTT320er
HLT_Ele15_IsoVVVL_PFHT450_v27,B2G& SUS& TOP,Yes,1,EGamma0& EGamma1& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma1,L1_HTT360er OR L1_ETT2000 OR L1_HTT320er
HLT_Ele50_IsoVVVL_PFHT450_v27,B2G& SUS& TOP,Yes,1,EGamma0& EGamma1& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma1,L1_HTT360er OR L1_ETT2000 OR L1_HTT320er
HLT_Ele15_IsoVVVL_PFHT600_v31,B2G& SUS& TOP,Yes,1,EGamma0& EGamma1& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma1,L1_HTT360er OR L1_ETT2000 OR L1_HTT320er
HLT_Mu15_IsoVVVL_PFHT450_PFMET50_v26,TOP,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_HTT360er OR L1_ETT2000 OR L1_HTT320er
HLT_Mu15_IsoVVVL_PFHT450_v26,B2G& SUS& TOP,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_HTT360er OR L1_ETT2000 OR L1_HTT320er
HLT_Mu50_IsoVVVL_PFHT450_v26,SUS& TOP,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_HTT360er OR L1_ETT2000 OR L1_HTT320er
HLT_Mu15_IsoVVVL_PFHT600_v30,B2G& SUS& TOP,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_HTT360er OR L1_ETT2000 OR L1_HTT320er
HLT_Mu3er1p5_PFJet100er2p5_PFMET80_PFMHT80_IDTight_v13,EXO& SUS,Yes,0,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_Mu3er1p5_Jet100er2p5_ETMHF30 OR L1_Mu3er1p5_Jet100er2p5_ETMHF40 OR L1_Mu3er1p5_Jet100er2p5_ETMHF50
HLT_Mu3er1p5_PFJet100er2p5_PFMET90_PFMHT90_IDTight_v13,EXO& SUS,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_Mu3er1p5_Jet100er2p5_ETMHF30 OR L1_Mu3er1p5_Jet100er2p5_ETMHF40 OR L1_Mu3er1p5_Jet100er2p5_ETMHF50
HLT_Mu3er1p5_PFJet100er2p5_PFMET100_PFMHT100_IDTight_v13,EXO& SUS,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_Mu3er1p5_Jet100er2p5_ETMHF30 OR L1_Mu3er1p5_Jet100er2p5_ETMHF40 OR L1_Mu3er1p5_Jet100er2p5_ETMHF50
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu80_PFMHTNoMu80_IDTight_v13,EXO& SUS,Yes,0,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_Mu3er1p5_Jet100er2p5_ETMHF30 OR L1_Mu3er1p5_Jet100er2p5_ETMHF40 OR L1_Mu3er1p5_Jet100er2p5_ETMHF50
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu90_PFMHTNoMu90_IDTight_v13,EXO& SUS,Yes,0,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_Mu3er1p5_Jet100er2p5_ETMHF30 OR L1_Mu3er1p5_Jet100er2p5_ETMHF40 OR L1_Mu3er1p5_Jet100er2p5_ETMHF50
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu100_PFMHTNoMu100_IDTight_v13,EXO& SUS,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_Mu3er1p5_Jet100er2p5_ETMHF30 OR L1_Mu3er1p5_Jet100er2p5_ETMHF40 OR L1_Mu3er1p5_Jet100er2p5_ETMHF50
HLT_Dimuon10_Upsilon_y1p4_v12,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu4p5er2p0_SQ_OS_Mass_Min7 OR L1_DoubleMu4p5er2p0_SQ_OS_Mass_7to18
HLT_Dimuon12_Upsilon_y1p4_v13,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu4p5er2p0_SQ_OS_Mass_Min7 OR L1_DoubleMu4p5er2p0_SQ_OS_Mass_7to18
HLT_Dimuon14_Phi_Barrel_Seagulls_v18,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon25_Jpsi_v25,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
HLT_Dimuon14_PsiPrime_v24,BPH,Yes,1,OnlineMonitor& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass4& ParkingDoubleMuonLowMass5& ParkingDoubleMuonLowMass6& ParkingDoubleMuonLowMass7,DQM& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass0& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass1& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass2& ParkingDoubleMuonLowMass3& ParkingDoubleMuonLowMass3,L1_DoubleMu4_SQ_OS_dR_Max1p2 OR L1_DoubleMu4p5_SQ_OS_dR_Max1p2 OR L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4 OR L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4
